"status_id","user_id","screen_name","text","emo","source"
"1517213539404075010","2815754953","Uber_Support","@algo_karla ¡Bonito día @algo_karla! Cuéntanos, ¿en qué podemos ayudarte? 
Envíanos  por DM<U+0001F449> 
- Correo Electrónico. 
- Número telefónico. 
- Si eres Usuario, fecha del último viaje. 
- Si eres Socio Conductor, 4 últimos dígitos de tu licencia de conducir. https://t.co/sd7yH5jmbJ","<U+0001F449>","Sprinklr"
"1517233237969543170","2815754953","Uber_Support","@_eriikiita_ ¡Aquí estamos para revisar esto juntos, @_eriikiita_! Envíanos por DM:
<U+0001F48E> Los últimos 4 dígitos de tu método de pago.
<U+0001F48E> Número telefónico.
<U+0001F48E> Correo electrónico. 
Te daremos la asistencia que mereces.","<U+0001F48E>","Sprinklr"
"1517233237969543170","2815754953","Uber_Support","@_eriikiita_ ¡Aquí estamos para revisar esto juntos, @_eriikiita_! Envíanos por DM:
<U+0001F48E> Los últimos 4 dígitos de tu método de pago.
<U+0001F48E> Número telefónico.
<U+0001F48E> Correo electrónico. 
Te daremos la asistencia que mereces.","<U+0001F48E>","Sprinklr"
"1517233237969543170","2815754953","Uber_Support","@_eriikiita_ ¡Aquí estamos para revisar esto juntos, @_eriikiita_! Envíanos por DM:
<U+0001F48E> Los últimos 4 dígitos de tu método de pago.
<U+0001F48E> Número telefónico.
<U+0001F48E> Correo electrónico. 
Te daremos la asistencia que mereces.","<U+0001F48E>","Sprinklr"
"1517255081544007680","2815754953","Uber_Support","@BrendaMendez Hola @BrendaMendez, estamos para ti. Este tipo de experiencias no son las que buscamos que vivan los Usuarios, por esto envíanos por DM a @Uber_Support:
<U+0001F449> Correo electrónico.
<U+0001F449> Número de teléfono.
<U+0001F449> Fecha y hora del viaje en cuestión.
Te esperamos. https://t.co/sd7yH5jmbJ","<U+0001F449>","Sprinklr"
"1517255081544007680","2815754953","Uber_Support","@BrendaMendez Hola @BrendaMendez, estamos para ti. Este tipo de experiencias no son las que buscamos que vivan los Usuarios, por esto envíanos por DM a @Uber_Support:
<U+0001F449> Correo electrónico.
<U+0001F449> Número de teléfono.
<U+0001F449> Fecha y hora del viaje en cuestión.
Te esperamos. https://t.co/sd7yH5jmbJ","<U+0001F449>","Sprinklr"
"1517255081544007680","2815754953","Uber_Support","@BrendaMendez Hola @BrendaMendez, estamos para ti. Este tipo de experiencias no son las que buscamos que vivan los Usuarios, por esto envíanos por DM a @Uber_Support:
<U+0001F449> Correo electrónico.
<U+0001F449> Número de teléfono.
<U+0001F449> Fecha y hora del viaje en cuestión.
Te esperamos. https://t.co/sd7yH5jmbJ","<U+0001F449>","Sprinklr"
"1517259013385248769","2815754953","Uber_Support","@josefa66215194 Hola @josefa66215194, síguenos en @Uber_Support y envíanos por DM:

<U+2B50><U+FE0F> Correo electrónico registrado en la App. 
<U+2B50><U+FE0F> Número de teléfono. 
<U+2B50><U+FE0F> Código de la orden que nos mencionas.

Estamos disponibles para ayudarte en lo que necesites. <U+0001F49A>","<U+2B50>","Sprinklr"
"1517259013385248769","2815754953","Uber_Support","@josefa66215194 Hola @josefa66215194, síguenos en @Uber_Support y envíanos por DM:

<U+2B50><U+FE0F> Correo electrónico registrado en la App. 
<U+2B50><U+FE0F> Número de teléfono. 
<U+2B50><U+FE0F> Código de la orden que nos mencionas.

Estamos disponibles para ayudarte en lo que necesites. <U+0001F49A>","<U+2B50>","Sprinklr"
"1517259013385248769","2815754953","Uber_Support","@josefa66215194 Hola @josefa66215194, síguenos en @Uber_Support y envíanos por DM:

<U+2B50><U+FE0F> Correo electrónico registrado en la App. 
<U+2B50><U+FE0F> Número de teléfono. 
<U+2B50><U+FE0F> Código de la orden que nos mencionas.

Estamos disponibles para ayudarte en lo que necesites. <U+0001F49A>","<U+2B50>","Sprinklr"
